500007¤577/04/18¤5 h¤MONT-SAINT-MICHEL¤NORMANDIE¤¤367356.78¤6846532.76¤48.63¤-1.52¤¤
210001¤527/¤9 h¤COTE DIJONNAISE (DIJON)¤BOURGOGNE¤¤853583.12¤6692682.34¤47.32¤5.03¤¤
1110207¤484/¤1 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
500008¤469/11¤6 h¤BOCAGE NORMAND (ST-LO)¤NORMANDIE¤¤400803.85¤6898531.32¤49.12¤-1.10¤¤INFORMATION ISOLÉE
1110208¤463/¤17 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
1110209¤2007/11/24¤18 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
1110210¤2007/11/15¤1 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
1110211¤2007/10/28¤7 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
490010¤2007/10/05¤¤VAL D'ANJOU (ANGERS)¤ANJOU¤¤449762.40¤6701515.12¤47.37¤-0.32¤¤
490011¤2007/08/19¤¤VAL D'ANJOU (ANGERS)¤ANJOU¤¤449762.40¤6701515.12¤47.37¤-0.32¤¤
1110146¤2007/07/22¤1 h¤BASSE-PLAINE DU RHIN (COLOGNE)¤ALLEMAGNE¤¤978145.16¤7099990.50¤50.93¤6.95¤¤INFORMATION ISOLÉE
500009¤2007/05/26¤¤MONT-SAINT-MICHEL¤NORMANDIE¤¤367356.78¤6846532.76¤48.63¤-1.52¤¤
490013¤2007/01/08¤6 h¤VAL D'ANJOU (ANGERS)¤ANJOU¤¤432668.50¤6713378.05¤47.47¤-0.55¤5.5¤INFORMATION ISOLÉE
1110212¤2006/12/16¤17 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
260201¤2006/12/08¤¤TRICASTIN (CLANSAYES)¤DAUPHINE¤SECOUSSE INDIVIDUALISEE D UN ESSAIM¤844757.94¤6364735.60¤44.37¤4.82¤3¤INFORMATION ISOLÉE
1110213¤2006/11/17¤19 h¤FORET NOIRE (ST-BLASIEN)¤ALLEMAGNE¤¤1084256.55¤6753191.68¤47.77¤8.13¤¤INFORMATION ISOLÉE
1110092¤2006/11/05¤22 h¤PAYS DE LIEGE ?¤BELGIQUE¤¤894592.56¤7070413.55¤50.70¤5.75¤¤
1130578¤2006/11/04¤¤LIGURIE (GENOVA)¤ITALIE¤¤1173290.48¤6386465.01¤44.42¤8.95¤¤INFORMATION ISOLÉE
500010¤2006/09/13¤¤MONT-SAINT-MICHEL¤NORMANDIE¤GROUPE DE SECOUSSES D UN ESSAIM¤367356.78¤6846532.76¤48.63¤-1.52¤¤
300001¤2006/09/02¤¤GARRIGUES (UZES)¤CEVENNES¤¤817560.22¤6327128.64¤44.03¤4.47¤7.5¤ASSEZ SURE
300032¤2006/08/24¤¤GARRIGUES (UZES)¤CEVENNES¤REPLIQUE¤813586.15¤6325203.99¤44.02¤4.42¤¤INFORMATION ISOLÉE
1110097¤2006/05/20¤1 h¤HUNSRUCK ?¤ALLEMAGNE¤¤977232.69¤6949408.72¤49.58¤6.83¤¤
490014¤2006/05/08¤1 h¤VAL D'ANJOU (ANGERS)¤ANJOU¤¤432668.50¤6713378.05¤47.47¤-0.55¤¤
330004¤2006/05/04¤¤ANGOUMOIS ?¤CHARENTES¤¤473296.62¤6520898.63¤45.75¤0.08¤¤
1110147¤2006/02/07¤5 h¤EIFEL (COBLENCE)¤ALLEMAGNE¤¤1027652.32¤7037576.90¤50.35¤7.60¤¤
760011¤2006/01/11¤¤BASSE-VALLEE DE LA SEINE (ROUEN)¤NORMANDIE¤GROUPE DE SECOUSSES D UN ESSAIM¤560937.69¤6927675.74¤49.43¤1.08¤¤
1110276¤2005/11/12¤¤RHENANIE DU NORD (KOLN)¤ALLEMAGNE¤¤979317.81¤7100049.33¤50.93¤6.97¤¤INFORMATION ISOLÉE
870001¤2005/11/05¤1 h¤RIBERACOIS (S-W. LA ROCHEBEAUCOURT ?)¤GUYENNE¤¤492463.02¤6473921.88¤45.33¤0.35¤6.5¤ARBITRAIRE
1110148¤2005/10/31¤7 h¤BASSE-PLAINE DU RHIN (COLOGNE)¤ALLEMAGNE¤¤978145.16¤7099990.50¤50.93¤6.95¤7¤INCERTAINE
1110149¤2005/09/22¤¤HAUTES-FAGNES (AIX-LA-CHAPELLE)¤ALLEMAGNE¤¤919055.27¤7078755.00¤50.77¤6.10¤¤INFORMATION ISOLÉE
1140001¤2005/09/09¤15 h¤CATALOGNE ?¤ESPAGNE¤¤700000.00¤6155575.07¤42.50¤3.00¤¤
680001¤2005/09/08¤¤PLAINE DE HAUTE-ALSACE (COLMAR)¤ALSACE¤¤1017851.40¤6778917.26¤48.03¤7.27¤¤INFORMATION ISOLÉE
870002¤2005/06/22¤¤PLATEAU DU LIMOUSIN (LIMOGES ?)¤LIMOUSIN¤¤565456.77¤6527442.19¤45.83¤1.27¤¤INFORMATION ISOLÉE
680002¤2005/05/12¤¤PLAINE DE HAUTE-ALSACE (RIBEAUVILLE ?)¤ALSACE¤¤1020560.50¤6797613.84¤48.20¤7.32¤7¤INCERTAINE
140002¤2005/04/18¤20 h¤PLAINE DE CAEN ? (CAEN)¤NORMANDIE¤¤454598.67¤6903409.22¤49.18¤-0.37¤5¤INCERTAINE
1100029¤2005/04/10¤¤FLANDRES (GAND)¤BELGIQUE¤¤751538.74¤7106278.76¤51.05¤3.73¤¤INFORMATION ISOLÉE
250036¤2005/04/04¤2 h¤AVANT-PAYS JURASSIEN (BESANCON)¤FRANCHE-COMTE¤¤929369.20¤6687705.52¤47.25¤6.03¤¤INFORMATION ISOLÉE
1150106¤2005/02/26¤7 h¤SOMERSET (GLASTONBURY)¤GRANDE-BRETAGNE¤¤300415.50¤7129760.31¤51.13¤-2.70¤7¤ARBITRAIRE
670004¤2005/01/31¤¤OUTRE-FORET (WISSEMBOURG)¤ALSACE¤¤1038249.09¤6813452.25¤48.33¤7.57¤¤
680004¤2005/01/15¤¤PLAINE DE HAUTE-ALSACE (COLMAR)¤ALSACE¤¤1023747.25¤6784803.87¤48.08¤7.35¤¤INFORMATION ISOLÉE
50001¤2004/12/05¤¤GAPENCAIS (GAP)¤ALPES DAUPHINOISES¤¤952791.20¤6388532.42¤44.55¤6.18¤¤
560001¤2004/11/04¤12 h¤VANNETAIS (VANNES)¤BRETAGNE¤¤267469.01¤6743535.99¤47.65¤-2.77¤7¤INCERTAINE
560003¤2004/09/21¤¤VANNETAIS (VANNES)¤BRETAGNE¤REPLIQUE¤267469.01¤6743535.99¤47.65¤-2.77¤¤INFORMATION ISOLÉE
670005¤2004/09/18¤¤PLAINE DE BASSE-ALSACE (STRASBOURG)¤ALSACE¤GROUPE DE SECOUSSES D UN ESSAIM¤1050141.67¤6841992.57¤48.58¤7.75¤6¤INCERTAINE
140003¤2004/07/18¤¤PLAINE DE CAEN (FALAISE ?)¤NORMANDIE¤¤484124.19¤6879966.16¤48.98¤0.05¤6¤ARBITRAIRE
670006¤2004/07/18¤¤VALLEE DU RHIN (MANNHEIM ?)¤ALLEMAGNE¤¤1078987.62¤6927386.13¤49.33¤8.22¤¤
1110003¤2004/06/28¤¤FORET NOIRE ?¤ALLEMAGNE¤¤1047835.54¤6776905.19¤48.00¤7.67¤¤
370002¤2004/06/21¤¤VALLEE DE LA LOIRE (BOURGUEIL)¤TOURAINE¤¤485880.16¤6690843.95¤47.28¤0.17¤¤
1130503¤2004/06/12¤¤PIEMONT (CUNEO)¤ITALIE¤¤1060957.95¤6375286.13¤44.38¤7.53¤7¤INCERTAINE
460001¤2004/02/23¤6 h¤BIGORRE ?¤PYRENEES CENTRALES¤¤468810.50¤6215331.93¤43.00¤0.17¤7¤ARBITRAIRE
340001¤2004/02/03¤¤BASSE-PLAINE DE L'HERAULT ? (PEZENAS)¤LANGUEDOC¤¤735131.91¤6253896.93¤43.38¤3.43¤¤
280001¤2003/09/01¤¤BEAUCE (CHARTRES ?)¤ORLEANAIS-BLESOIS-PAYS CHARTRAIN¤¤589087.35¤6817689.78¤48.45¤1.50¤¤
170005¤2003/08/19¤23 h 55 min¤SAINTONGE (SAINTES ?)¤CHARENTES¤¤417627.86¤6523208.84¤45.75¤-0.63¤¤
370003¤2003/05/25¤¤BRENNE ?¤BERRY¤¤547105.67¤6620445.99¤46.67¤1.00¤7¤ARBITRAIRE
860001¤2003/02/23¤¤PLAINES DU HAUT-POITOU (POITIERS ?)¤POITOU¤¤497120.83¤6612659.32¤46.58¤0.35¤¤
1110151¤2003/02/23¤¤HUNSRUCK (KAPPEL ?)¤ALLEMAGNE¤¤1011601.02¤7005062.69¤50.07¤7.35¤¤
1120177¤2003/02/23¤6 h¤LAC LEMAN (GENEVE ?)¤SUISSE¤¤961301.97¤6590819.27¤46.37¤6.40¤¤
250040¤2003/02/22¤9 h¤AVANT-PAYS JURASSIEN (BESANCON)¤FRANCHE-COMTE¤¤929369.20¤6687705.52¤47.25¤6.03¤5¤INFORMATION ISOLÉE
1100108¤2003/02/22¤12 h¤PAYS DE LIEGE (HUY)¤BELGIQUE¤¤862064.17¤7052653.80¤50.55¤5.28¤¤
1130507¤2003/02/14¤6 h¤RIVIERA DI PONENTE (VINTIMILLE)¤ITALIE¤¤1070141.60¤6309041.68¤43.78¤7.60¤¤INFORMATION ISOLÉE
850001¤2003/01/21¤¤MARAIS POITEVIN (MAILLEZAIS)¤PAYS NANTAIS ET VENDEEN¤¤413098.45¤6591976.37¤46.37¤-0.73¤¤
460002¤2002/12/12¤8 h¤ANGOUMOIS (S-E. ANGOULEME)¤CHARENTES¤¤495440.51¤6484934.27¤45.43¤0.38¤7¤ARBITRAIRE
240002¤2002/12/11¤¤SARLADAIS (SARLAT-LA-CANEDA)¤GUYENNE¤¤559193.80¤6422051.25¤44.88¤1.22¤¤INFORMATION ISOLÉE
1110004¤2002/12/09¤¤CARINTHIE (VILLACH)¤AUTRICHE¤¤1527693.15¤6669911.74¤46.62¤13.85¤9¤INCERTAINE
190002¤2002/09/30¤14 h¤BOCAGE LIMOUSIN (UZERCHE)¤LIMOUSIN¤¤587900.40¤6480711.21¤45.42¤1.57¤¤INFORMATION ISOLÉE
1120045¤2002/09/30¤17 h¤JURA SUISSE (BALE)¤SUISSE¤PRECURSEUR¤1045783.13¤6726700.04¤47.55¤7.60¤7.5¤INCERTAINE
1120046¤2002/09/30¤22 h¤JURA SUISSE (BALE)¤SUISSE¤¤1046214.34¤6719306.42¤47.48¤7.60¤9¤ASSEZ SURE (SPONHEUER)
1120165¤2002/09/30¤12 h¤JURA SUISSE (BALE)¤SUISSE¤GROUPE DE SECOUSSES D UN ESSAIM¤1045783.13¤6726700.04¤47.55¤7.60¤¤
1120166¤2002/09/05¤17 h 30 min¤JURA SUISSE (BALE)¤SUISSE¤GROUPE DE SECOUSSES D UN ESSAIM¤1042242.07¤6722785.35¤47.52¤7.55¤¤
1120167¤2002/08/06¤22 h 30 min¤JURA SUISSE (BALE)¤SUISSE¤GROUPE DE SECOUSSES D UN ESSAIM¤1045783.13¤6726700.04¤47.55¤7.60¤¤
1120047¤2002/05/16¤¤JURA SUISSE (BALE)¤SUISSE¤REPLIQUE¤1048503.08¤6723149.84¤47.52¤7.63¤¤
1120172¤2002/05/16¤¤JURA SUISSE (BALE)¤SUISSE¤¤1045783.13¤6726700.04¤47.55¤7.60¤¤INFORMATION ISOLÉE
1110125¤2002/04/23¤¤HARDT (LANDAU ?)¤ALLEMAGNE¤GROUPE DE SECOUSSES D UN ESSAIM¤1063855.00¤6917116.24¤49.25¤8.00¤¤
1110126¤2002/03/14¤4 h 30 min¤TAUNUS (FRANCFORT)¤ALLEMAGNE¤SECOUSSE INDIVIDUALISEE D UN ESSAIM¤1106698.39¤7014831.41¤50.10¤8.68¤¤INFORMATION ISOLÉE
1120174¤2002/02/18¤¤SCHWYZ (EINSIEDELN)¤SUISSE¤¤1135593.52¤6684356.07¤47.12¤8.75¤¤INFORMATION ISOLÉE
670007¤2001/12/12¤16 h¤HARDT (LANDAU ?)¤ALLEMAGNE¤SECOUSSE INDIVIDUALISEE D UN ESSAIM¤1063855.00¤6917116.24¤49.25¤8.00¤7¤ARBITRAIRE
1110127¤2001/07/01¤¤TAUNUS (FRANCFORT)¤ALLEMAGNE¤SECOUSSE INDIVIDUALISEE D UN ESSAIM¤1106698.39¤7014831.41¤50.10¤8.68¤¤INFORMATION ISOLÉE
670008¤2001/06/25¤¤PLAINE DE BASSE-ALSACE (STRASBOURG)¤ALSACE¤GROUPE DE SECOUSSES D UN ESSAIM¤1050141.67¤6841992.57¤48.58¤7.75¤¤
670009¤2001/06/21¤¤PLAINE DE BASSE-ALSACE (STRASBOURG)¤ALSACE¤¤1050141.67¤6841992.57¤48.58¤7.75¤¤
680007¤2001/06/08¤¤PLAINE DE HAUTE-ALSACE (THANN)¤ALSACE¤¤1006696.20¤6754216.62¤47.82¤7.10¤7¤INCERTAINE
680008¤2001/04/05¤¤PLAINE DE HAUTE-ALSACE (THANN)¤ALSACE¤¤1029215.26¤6798093.86¤48.20¤7.43¤¤
680009¤2001/03/16¤¤PLAINE DE HAUTE-ALSACE (THANN)¤ALSACE¤¤1029215.26¤6798093.86¤48.20¤7.43¤¤
310001¤2001/02/25¤¤HAUT-COMMINGES (LUCHON ?)¤PYRENEES CENTRALES¤¤503481.12¤6191930.10¤42.80¤0.60¤¤
680010¤2001/02/23¤5 h¤PLAINE DE HAUTE-ALSACE (MULHOUSE ?)¤ALSACE¤¤1022045.72¤6747616.13¤47.75¤7.30¤7¤INCERTAINE
670010¤2000/12/20¤¤VALLEE DU RHIN (KAISERSTUHL ?)¤ALLEMAGNE¤¤1047397.96¤6784300.59¤48.07¤7.67¤¤
1140003¤2000/12/19¤0 h 5 min¤RIBAGORZA (LAS BORDAS)¤ESPAGNE¤¤512763.46¤6182382.70¤42.72¤0.72¤8.5¤INCERTAINE
1140004¤2000/11/13¤18 h¤CATALOGNE ?¤ESPAGNE¤¤662671.72¤6105609.89¤42.05¤2.55¤¤
1140005¤2000/08/19¤15 h¤CATALOGNE ?¤ESPAGNE¤¤662671.72¤6105609.89¤42.05¤2.55¤¤
1140006¤2000/06/27¤18 h¤RIBAGORZA ?¤ESPAGNE¤¤515601.69¤6186009.98¤42.75¤0.75¤7.5¤ARBITRAIRE
340023¤2000/06/14¤2 h¤LITTORAL LANGUEDOCIEN (MONTPELLIER)¤LANGUEDOC¤¤769978.20¤6280119.21¤43.62¤3.87¤¤
660004¤2000/04/26¤2 h¤MEDITERRANEE (GOLFE DU LION ?)¤LANGUEDOC¤¤740701.03¤6227990.31¤43.15¤3.50¤¤
380002¤2000/03/28¤¤TRIEVES (MENS)¤DAUPHINE¤¤917363.49¤6416841.98¤44.82¤5.75¤6¤INCERTAINE
660005¤2000/03/13¤13 h¤PLAINE DU ROUSSILLON (PERPIGNAN)¤PYRENEES ORIENTALES¤¤691796.37¤6177826.85¤42.70¤2.90¤4¤INFORMATION ISOLÉE
380126¤2000/02/23¤¤VERCORS (VIF)¤DAUPHINE¤¤909904.25¤6442516.90¤45.05¤5.67¤5¤INFORMATION ISOLÉE
1150001¤1999/11/01¤14 h¤MER DU NORD (N-E. DEAL ?)¤GRANDE-BRETAGNE¤¤630120.91¤7138081.31¤51.33¤2.00¤7.5¤INCERTAINE
1150073¤1999/10/04¤¤MER DU NORD (N-E. DEAL ?)¤GRANDE-BRETAGNE¤REPLIQUE¤630120.91¤7138081.31¤51.33¤2.00¤¤
1110005¤1999/10/03¤¤SOUABE (MEMMINGEN)¤ALLEMAGNE¤¤1250763.16¤6887340.59¤48.85¤10.52¤¤
440003¤1999/09/13¤6 h¤PAYS DE NANTES (NANTES)¤PAYS NANTAIS ET VENDEEN¤¤355838.71¤6689515.23¤47.22¤-1.55¤¤INFORMATION ISOLÉE
440004¤1999/09/11¤¤PAYS DE NANTES (NANTES)¤PAYS NANTAIS ET VENDEEN¤¤355838.71¤6689515.23¤47.22¤-1.55¤¤INFORMATION ISOLÉE
680011¤1999/08/23¤¤SUNDGAU ?¤ALSACE¤¤1017851.36¤6732554.10¤47.62¤7.23¤¤
100001¤1999/06/11¤6 h 45 min¤PLATEAU CHAMPENOIS (TROYES)¤CHAMPAGNE¤¤779098.81¤6800497.91¤48.30¤4.07¤¤
1110106¤1999/06/11¤3 h¤HAUTES-FAGNES (DUREN ?)¤ALLEMAGNE¤¤959588.40¤7069338.29¤50.67¤6.67¤6.5¤ARBITRAIRE
340004¤1999/02/16¤23 h 55 min¤CAMARGUE (ARLES)¤PROVENCE¤¤839541.33¤6299788.86¤43.78¤4.73¤5.5¤INCERTAINE
1140123¤1999/01/11¤22 h¤CATALOGNE (GERONA)¤ESPAGNE¤¤684774.91¤6098101.06¤41.98¤2.82¤¤INFORMATION ISOLÉE
440080¤1998/12/29¤¤PAYS DE NANTES (NANTES)¤PAYS NANTAIS ET VENDEEN¤¤355838.71¤6689515.23¤47.22¤-1.55¤5¤INFORMATION ISOLÉE
670011¤1998/12/01¤6 h¤PLAINE DE BASSE-ALSACE (STRASBOURG)¤ALSACE¤¤1050141.67¤6841992.57¤48.58¤7.75¤4.5¤INFORMATION ISOLÉE
1120179¤1998/11/28¤¤JURA SUISSE (BALE)¤SUISSE¤¤1045783.13¤6726700.04¤47.55¤7.60¤6¤INFORMATION ISOLÉE
1140109¤1998/06/11¤11 h¤CATALOGNE (GERONA)¤ESPAGNE¤¤684774.91¤6098101.06¤41.98¤2.82¤¤INFORMATION ISOLÉE
1140110¤1998/03/14¤21 h¤CATALOGNE (AMER)¤ESPAGNE¤PRECURSEUR¤666800.48¤6101877.67¤42.02¤2.60¤¤
1140111¤1998/02/18¤1 h¤CATALOGNE (AMER)¤ESPAGNE¤PRECURSEUR¤666800.48¤6101877.67¤42.02¤2.60¤¤
1140107¤1998/02/09¤11 h¤CATALOGNE (AMER)¤ESPAGNE¤PRECURSEUR¤666800.48¤6101877.67¤42.02¤2.60¤6.5¤INCERTAINE
1140120¤1998/01/24¤12 h¤CATALOGNE (AMER)¤ESPAGNE¤PRECURSEUR¤666800.48¤6101877.67¤42.02¤2.60¤6¤INCERTAINE
1140011¤1998/01/05¤23 h¤CATALOGNE (AMER )¤ESPAGNE¤PRECURSEUR¤666800.48¤6101877.67¤42.02¤2.60¤6¤INCERTAINE
1140108¤1997/12/06¤21 h¤CATALOGNE (AMER)¤ESPAGNE¤¤666800.48¤6101877.67¤42.02¤2.60¤8¤ASSEZ SURE
1140121¤1997/12/04¤12 h¤CATALOGNE (AMER)¤ESPAGNE¤REPLIQUE¤666800.48¤6101877.67¤42.02¤2.60¤5¤INCERTAINE
1140122¤1997/10/31¤13 h¤CATALOGNE (AMER)¤ESPAGNE¤REPLIQUE¤666800.48¤6101877.67¤42.02¤2.60¤5¤INCERTAINE
1140130¤1997/10/31¤¤CATALOGNE (GERONA)¤ESPAGNE¤¤684774.91¤6098101.06¤41.98¤2.82¤¤INFORMATION ISOLÉE
1140131¤1997/10/03¤22 h¤CATALOGNE (LLORET SELVATGE)¤ESPAGNE¤¤665397.57¤6098174.68¤41.98¤2.58¤6.5¤INCERTAINE
1140012¤1997/09/30¤15 h¤CATALOGNE (VALL D'EN BAS-OLOT)¤ESPAGNE¤¤654467.11¤6118645.99¤42.17¤2.45¤8¤INCERTAINE
1140132¤1997/07/04¤8 h¤CATALOGNE (CALDES DE MALAVELLA)¤ESPAGNE¤¤684736.15¤6081403.77¤41.83¤2.82¤7¤INCERTAINE
1140014¤1997/07/02¤8 h¤CATALOGNE (CAMPRODON)¤ESPAGNE¤GROUPE DE SECOUSSES D UN ESSAIM¤640821.06¤6135447.05¤42.32¤2.28¤9¤ASSEZ SURE
440005¤1997/06/26¤¤PAYS DE NANTES (NANTES)¤PAYS NANTAIS ET VENDEEN¤¤355838.71¤6689515.23¤47.22¤-1.55¤6¤INFORMATION ISOLÉE
1120180¤1997/06/26¤¤JURA SUISSE (BALE)¤SUISSE¤¤1045783.13¤6726700.04¤47.55¤7.60¤6.5¤INFORMATION ISOLÉE
1140015¤1997/02/01¤¤CATALOGNE (OLOT)¤ESPAGNE¤¤642147.98¤6129871.52¤42.27¤2.30¤¤
1110152¤1997/01/12¤6 h¤BASSE-PLAINE DU RHIN (COLOGNE)¤ALLEMAGNE¤¤978145.16¤7099990.50¤50.93¤6.95¤¤INFORMATION ISOLÉE
490015¤1996/12/16¤¤VAL D'ANJOU (ANGERS)¤ANJOU¤¤432668.50¤6713378.05¤47.47¤-0.55¤6¤INFORMATION ISOLÉE
680012¤1996/12/01¤6 h¤SUNDGAU ?¤ALSACE¤¤1024539.67¤6747752.60¤47.75¤7.33¤6.5¤ARBITRAIRE
300030¤1996/11/26¤¤GARRIGUES (NIMES)¤CEVENNES¤¤813586.15¤6325203.99¤44.02¤4.42¤7.5¤INCERTAINE
1140017¤1996/11/24¤1 h¤CATALOGNE (LLINARS)¤ESPAGNE¤¤647077.29¤6057474.67¤41.62¤2.37¤7.5¤INCERTAINE
1100008¤1996/10/17¤3 h¤MER DU NORD (N-W. OSTENDE ?)¤BELGIQUE¤¤665259.94¤7169363.63¤51.62¤2.50¤7¤ARBITRAIRE
630078¤1996/08/24¤¤LIMAGNE (RIOM)¤AUVERGNE¤¤709048.34¤6531524.63¤45.88¤3.12¤7¤INCERTAINE
660007¤1996/08/15¤10 h¤CATALOGNE (RIPOLL ?)¤ESPAGNE¤¤618594.18¤6118994.30¤42.17¤2.02¤7¤ARBITRAIRE
1120181¤1996/07/23¤22 h¤JURA SUISSE (BALE)¤SUISSE¤GROUPE DE SECOUSSES D UN ESSAIM¤1045783.13¤6726700.04¤47.55¤7.60¤¤INFORMATION ISOLÉE
1100122¤1996/07/15¤¤FLANDRE ORIENTALE (GAND)¤BELGIQUE¤¤751538.74¤7106278.76¤51.05¤3.73¤5¤INFORMATION ISOLÉE
